datetime,discharge,gauge_height,water_velocity
7/14/14,524312.5,10.40625,2.510416667
7/15/14,528083.3333,10.22916667,2.604166667
7/16/14,526531.25,10.03125,2.583333333
7/17/14,505208.3333,10,2.145833333
7/18/14,513843.75,10.64583333,2.21875
7/19/14,505062.5,10.53125,2.135416667
7/20/14,517208.3333,10.625,2.385416667
7/21/14,524270.8333,10.61458333,2.458333333
7/22/14,521489.5833,10.75,2.333333333
7/23/14,517395.8333,10.89583333,2.270833333
7/24/14,517864.5833,10.95833333,2.3125
7/25/14,529604.1667,10.83333333,2.583333333
7/26/14,525156.25,10.5,2.53125
7/27/14,507541.6667,10.08333333,2.229166667
7/30/14,488687.5,10,2.083333333
7/31/14,461906.25,9.885416667,2
8/1/14,462270.8333,9.020833333,2.010416667
8/2/14,463020.8333,9,2.010416667
8/3/14,461468.75,9,2.010416667
8/4/14,422906.25,9,2
8/5/14,421750,8.864583333,2
8/6/14,414156.25,8.697916667,2
8/7/14,390968.75,8.625,1.947916667
8/8/14,391875,8.59375,1.927083333
8/9/14,389656.25,8.479166667,1.927083333
8/10/14,381166.6667,8.46875,1.927083333
8/11/14,358343.75,8.34375,1.833333333
8/12/14,345708.3333,8,1.6875
8/13/14,335864.5833,8,1.489583333
8/14/14,311583.3333,8,1.197916667
8/15/14,316312.5,8,1.177083333
8/16/14,303145.8333,8,1.104166667
8/17/14,310666.6667,8,1.1875
8/18/14,299604.1667,7.9375,1.15625
8/19/14,308842.1053,7.763157895,1.236842105
8/20/14,288968.75,7.739583333,1.041666667
8/21/14,287447.9167,7.666666667,1.145833333
8/22/14,274385.4167,7.583333333,1.03125
8/23/14,283312.5,7.71875,1.010416667
8/24/14,281614.5833,7.9375,1
8/25/14,269197.9167,8.041666667,1.010416667
8/26/14,283020.8333,8.541666667,1.010416667
8/27/14,294833.3333,8.09375,1
8/28/14,289510.4167,8,1.010416667
8/29/14,285927.0833,8.104166667,1
8/30/14,300583.3333,8.395833333,1.072916667
8/31/14,307000,8.46875,1.020833333
9/1/14,308083.3333,8.635416667,1.114583333
9/2/14,312739.5833,8.53125,1.052083333
9/3/14,320427.0833,8.572916667,1.166666667
9/4/14,323989.5833,8.572916667,1.208333333
9/5/14,329552.0833,8.5625,1.385416667
9/6/14,329489.5833,8.458333333,1.354166667
9/7/14,318572.9167,8.395833333,1.260416667
9/8/14,304416.6667,8.354166667,1.208333333
9/9/14,310197.9167,8.052083333,1.197916667
9/10/14,313562.5,8,1.15625
9/11/14,303645.8333,8.041666667,1.03125
9/12/14,306000,8.260416667,1.052083333
9/13/14,321343.75,8.197916667,1.28125
9/14/14,314291.6667,8.583333333,1.083333333
9/15/14,317864.5833,8.583333333,1.114583333
9/16/14,335666.6667,8.552083333,1.427083333
9/17/14,325239.5833,8.59375,1.260416667
9/18/14,327927.0833,8.666666667,1.260416667
9/19/14,333510.4167,8.958333333,1.4375
9/20/14,354437.5,9.020833333,1.645833333
9/21/14,376010.4167,9,1.9375
9/22/14,403072.9167,9,1.989583333
9/23/14,389343.75,9,1.989583333
9/24/14,389958.3333,9.583333333,2
9/25/14,406437.5,9.333333333,2
9/26/14,409177.0833,9.34375,2
9/27/14,412833.3333,9.46875,2
9/28/14,448302.0833,9.34375,2.010416667
9/29/14,446729.1667,9.21875,2
9/30/14,428760.4167,9,2
10/1/14,406427.0833,8.9375,2
10/2/14,389875,8.625,1.96875
10/3/14,403979.1667,8.5625,1.916666667
10/4/14,397687.5,8.239583333,1.989583333
10/5/14,341427.0833,8.020833333,1.635416667
10/6/14,318562.5,8,1.395833333
10/7/14,314708.3333,8,1.25
10/8/14,291406.25,8,1.072916667
10/9/14,285770.8333,8,1.020833333
10/10/14,259656.25,7.833333333,1
10/11/14,269864.5833,7.9375,1.020833333
10/12/14,267333.3333,7.885416667,1
10/13/14,287197.9167,8.479166667,1.052083333
10/14/14,361656.25,8.34375,1.916666667
10/15/14,377145.8333,8.458333333,1.927083333
10/16/14,391364.5833,8.697916667,2
10/17/14,396833.3333,8.84375,2
10/18/14,417531.25,9,2
10/19/14,407447.9167,9,2
10/20/14,427645.8333,9,2
10/21/14,429822.9167,9.010416667,2
10/22/14,444972.973,9.252252252,2
10/23/14,455989.5833,9.729166667,2
10/24/14,492395.8333,10,2.125
10/25/14,501354.1667,10,2.291666667
10/26/14,511875,10,2.354166667
10/27/14,528437.5,10,2.645833333
10/28/14,583645.8333,10,2.989583333
10/29/14,591104.1667,10,2.979166667
10/30/14,552989.5833,9.885416667,2.90625
10/31/14,551041.6667,9.520833333,2.885416667
11/1/14,518791.6667,9.34375,2.510416667
11/2/14,475270.8333,9,2.0625
11/3/14,445663.0435,8.52173913,2.032608696
11/4/14,407718.75,8.739583333,2
11/5/14,394052.0833,8.739583333,1.989583333
11/6/14,401937.5,8.458333333,2
11/7/14,365718.75,8.520833333,1.791666667
11/8/14,352489.5833,8.416666667,1.677083333
11/9/14,338166.6667,8.333333333,1.5
11/10/14,311229.1667,8.208333333,1.177083333
11/11/14,309354.1667,8.229166667,1.15625
11/12/14,326437.5,8.1875,1.479166667
11/13/14,333916.6667,8,1.53125
11/14/14,308520.8333,8,1.072916667
11/15/14,277062.5,8,1
11/16/14,253906.25,8.0625,1
11/17/14,316406.25,8.208333333,1.322916667
11/18/14,286500,8,1
11/19/14,290864.5833,8,1
11/20/14,293218.75,8,1.010416667
11/21/14,289843.75,8.145833333,1.03125
11/22/14,284416.6667,8.34375,1.03125
11/23/14,281406.25,8.697916667,1.03125
11/24/14,303718.75,8.489583333,1.1875
11/25/14,306343.75,8.385416667,1.15625
11/26/14,290354.1667,8,1.03125
11/27/14,309708.3333,7.4375,1.270833333
11/28/14,278864.5833,7.458333333,1
11/29/14,274750,7.989583333,1
11/30/14,281697.9167,8,1
12/1/14,285583.3333,8,1
12/2/14,284791.6667,8,1
12/3/14,289520.8333,8.135416667,1.010416667
12/4/14,289770.8333,8.25,1.010416667
12/5/14,280604.1667,8.40625,1.03125
12/6/14,314468.75,8.333333333,1.291666667
12/7/14,314197.9167,8.385416667,1.260416667
12/8/14,325427.0833,8.354166667,1.416666667
12/9/14,334289.4737,8.210526316,1.473684211
12/10/14,328364.5833,8.104166667,1.4375
12/11/14,328791.6667,8.135416667,1.375
12/12/14,332718.75,8.09375,1.447916667
12/13/14,336000,8,1.416666667
12/14/14,336083.3333,8.291666667,1.4375
12/15/14,355291.6667,9,1.916666667
12/16/14,416812.5,9,2
12/17/14,428000,9.239583333,2
12/18/14,450145.8333,9.604166667,2
12/19/14,477687.5,9.916666667,2.020833333
12/20/14,513322.9167,10.08333333,2.364583333
12/21/14,524791.6667,10.02083333,2.614583333
12/22/14,517093.75,9.697916667,2.416666667
12/23/14,509583.3333,9.572916667,2.447916667
12/24/14,537031.25,9.322916667,2.8125
12/25/14,461354.1667,8.583333333,2.020833333
12/26/14,427760.4167,8.427083333,2
12/27/14,395510.4167,8.90625,2
12/28/14,393281.25,8.0625,1.989583333
12/29/14,382375,8.03125,1.989583333
12/30/14,387656.25,8,2
12/31/14,381260.4167,8.114583333,1.989583333
1/1/15,371281.25,8.302083333,1.958333333
1/2/15,370947.9167,8.447916667,1.947916667
1/3/15,374708.3333,8.53125,1.895833333
1/4/15,449614.5833,8.65625,2.020833333
1/5/15,433854.1667,9,2
1/6/15,458416.6667,9.052083333,2.010416667
1/7/15,499552.0833,9.5,2.447916667
1/8/15,509562.5,10,2.322916667
1/9/15,554927.0833,10,2.96875
1/10/15,536843.75,10,2.8125
1/11/15,533437.5,10.07291667,2.729166667
1/12/15,555958.3333,10.29166667,2.8125
1/13/15,578064,10.248,3
1/14/15,566500,10.39583333,2.979166667
1/15/15,565010.4167,10.57291667,2.989583333
1/16/15,547906.25,10.5,2.770833333
1/17/15,521156.25,10.41666667,2.427083333
1/18/15,511093.75,10.10416667,2.395833333
1/19/15,485833.3333,10,2.135416667
1/20/15,469364.5833,9.8125,2.0625
1/21/15,458791.6667,9.541666667,2.03125
1/22/15,422791.6667,9.71875,2
1/23/15,446520.8333,9.666666667,2.010416667
1/24/15,437125,9.010416667,2
1/25/15,419729.1667,9,2
1/26/15,421760.4167,9,2
1/27/15,404447.9167,8.979166667,2
1/28/15,375416.6667,8.5,1.916666667
1/29/15,365010.4167,8.447916667,1.854166667
1/30/15,370072.9167,8.25,1.885416667
1/31/15,336614.5833,8.291666667,1.447916667
2/1/15,332416.6667,8.385416667,1.427083333
2/2/15,357520.8333,8.229166667,1.708333333
2/3/15,331218.75,8.135416667,1.447916667
2/4/15,329729.1667,8.041666667,1.46875
2/5/15,340281.25,8.104166667,1.625
2/6/15,332583.3333,8,1.479166667
2/7/15,311916.6667,8,1.177083333
2/8/15,312656.25,8,1.041666667
2/9/15,323281.25,8,1.270833333
2/10/15,329036.6972,8,1.440366972
2/11/15,315479.1667,8,1.083333333
2/12/15,332656.25,7.770833333,1.416666667
2/13/15,318437.5,7.885416667,1.364583333
2/14/15,320802.0833,7.760416667,1.291666667
2/15/15,329229.1667,7.864583333,1.46875
2/16/15,341531.25,8.3125,1.59375
2/17/15,368916.6667,8.385416667,1.875
2/18/15,359812.5,8.197916667,1.760416667
2/19/15,336500,7.9375,1.53125
2/20/15,312500,8,1.125
2/21/15,320968.75,8.229166667,1.260416667
2/22/15,329593.75,8,1.34375
2/23/15,342864.5833,8,1.65625
2/24/15,341927.0833,8,1.635416667
2/25/15,346802.0833,8.46875,1.6875
2/26/15,385625,8.40625,2
2/27/15,373291.6667,8.447916667,1.9375
2/28/15,380604.1667,8.895833333,2
3/1/15,390416.6667,9,2
3/2/15,434354.1667,9.197916667,2
3/3/15,456906.25,10,2
3/4/15,496177.0833,10,2.145833333
3/5/15,584843.75,10,2.822916667
3/6/15,569020.8333,10,3
3/7/15,558489.5833,10,2.96875
3/8/15,554312.5,10.22916667,2.885416667
3/9/15,555812.5,10.82291667,2.979166667
3/10/15,575666.6667,11,3
3/11/15,621770.8333,11.22916667,3
3/12/15,636333.3333,11.75,3
3/13/15,679239.5833,12.40625,3
3/14/15,749197.9167,12.94791667,3.78125
3/15/15,785583.3333,13.01041667,3.989583333
3/16/15,831729.1667,13.25,4
3/17/15,869312.5,13.64583333,4.15625
3/18/15,879072.9167,14,4.052083333
3/19/15,910541.6667,14,4.270833333
3/20/15,930156.25,14,4.46875
3/21/15,932854.1667,14.28125,4.5
3/24/15,975529.0323,15,4.729032258
3/25/15,998729.1667,15,4.854166667
3/28/15,1021281.25,15.04166667,5
3/29/15,1028812.5,15,5
3/30/15,1034885.417,15,5
3/31/15,1048354.167,15.15625,5
4/1/15,1038895.833,15.96875,4.989583333
4/2/15,1021729.167,15.97916667,5
4/3/15,1025135.417,15.98958333,5
4/4/15,1041916.667,15.94791667,4.96875
4/5/15,1004687.5,15.98958333,4.895833333
4/6/15,994656.25,16,4.895833333
4/7/15,979179.4872,15.60683761,4.752136752
4/8/15,959177.0833,15.01041667,4.53125
4/9/15,924354.1667,15,4.21875
4/10/15,940843.75,15,4.520833333
4/11/15,918447.9167,15,4.3125
4/12/15,902479.1667,15,4.145833333
4/13/15,861197.9167,14.86458333,4.041666667
4/14/15,875208.3333,14.52083333,4.083333333
4/15/15,862552.0833,14.33333333,4.020833333
4/16/15,854156.25,14.02083333,4.010416667
4/17/15,859072.9167,14.66666667,4.010416667
4/18/15,863812.5,14.78125,4.010416667
4/19/15,884739.5833,14.65625,4.09375
4/20/15,936000,14.66666667,4.510416667
4/21/15,897864.5833,14.75,4.104166667
4/22/15,898946.9027,14.99115044,4.14159292
4/23/15,940052.0833,15,4.458333333
4/24/15,937947.9167,15,4.375
4/25/15,960781.25,15,4.541666667
4/26/15,962031.25,15,4.677083333
4/27/15,969270.8333,15.44791667,4.604166667
4/28/15,1016093.75,15.84375,4.9375
4/29/15,1040531.25,15.05208333,4.989583333
4/30/15,1010052.083,15.51041667,4.885416667
5/1/15,1023114.583,15.11458333,4.958333333
5/2/15,974510.4167,15.42708333,4.791666667
5/3/15,976927.0833,15.57291667,4.697916667
5/4/15,975489.5833,15.75,4.677083333
5/5/15,973973.6842,15.96491228,4.596491228
5/6/15,969604.1667,15.73958333,4.614583333
5/7/15,958989.5833,15.42708333,4.5
5/8/15,934458.3333,15,4.364583333
5/9/15,916656.25,15,4.260416667
5/10/15,865885.4167,15,4.03125
5/11/15,840864.5833,14.09375,4.020833333
5/12/15,796989.5833,14,3.895833333
5/13/15,740364.5833,14,3.479166667
5/14/15,692614.5833,13.58333333,3.052083333
5/15/15,671635.4167,13,3
5/16/15,660520.8333,13,3
5/17/15,654864.5833,13,3.010416667
5/18/15,664322.9167,13,3
5/19/15,679036.036,13,3.045045045
5/20/15,689083.3333,13,3.041666667
5/21/15,708479.1667,13,3.197916667
5/22/15,706791.6667,13.08333333,3.166666667
5/23/15,703270.8333,13,3.072916667
5/24/15,702562.5,13.38541667,3.145833333
5/25/15,709562.5,13.66666667,3.083333333
5/26/15,722343.75,14,3.21875
5/27/15,724052.0833,14,3.15625
5/28/15,720927.0833,14,3.197916667
5/29/15,716968.75,14,3.104166667
5/30/15,725583.3333,14,3.208333333
5/31/15,756221.0526,14,3.652631579
6/1/15,758781.25,14.13541667,3.666666667
6/2/15,767267.8571,14.20535714,3.75
6/3/15,769385.4167,14.375,3.75
6/4/15,779229.1667,14.52083333,3.822916667
6/5/15,783552.0833,14.59375,3.864583333
6/6/15,800218.75,14.6875,3.9375
6/7/15,793500,14.86458333,3.84375
6/8/15,808270.8333,15,3.96875
6/9/15,850687.5,15,4
6/10/15,842177.0833,15,4
6/11/15,848416.6667,15,4
6/12/15,845906.25,15,3.989583333
6/13/15,828416.6667,15,3.989583333
6/14/15,820625,15,3.96875
6/15/15,814427.0833,15,3.90625
6/16/15,796278.6885,14.97540984,3.893442623
6/17/15,798145.8333,14.76041667,3.875
6/18/15,793666.6667,14.60416667,3.90625
6/19/15,789885.4167,14.53125,3.916666667
6/20/15,783802.0833,14.36458333,3.875
6/21/15,783104.1667,14,3.895833333
6/22/15,795312.5,14,3.96875
6/23/15,785145.8333,14,3.90625
6/24/15,781885.4167,14,3.84375
6/25/15,790000,14.05208333,3.9375
6/26/15,777510.4167,14.20833333,3.84375
6/27/15,804041.6667,14.36458333,4
6/28/15,817708.3333,14.52083333,4
6/29/15,818156.25,14.57291667,3.989583333
6/30/15,832500,14.76041667,3.979166667
7/1/15,839458.3333,14.96875,3.96875
7/2/15,852125,15,4
7/3/15,857552.0833,15,4
7/4/15,882229.1667,15,4.041666667
7/5/15,901083.3333,15.07291667,4.125
7/6/15,914343.75,15.58333333,4.114583333
7/7/15,914010.4167,15.97916667,4.135416667
7/8/15,939052.0833,16,4.28125
7/9/15,951052.0833,16,4.40625
7/10/15,964562.5,16,4.46875
7/11/15,971614.5833,16,4.59375
7/12/15,1003177.083,16,4.854166667
7/13/15,1015510.87,16,4.913043478
7/15/15,1041000,16,5
7/16/15,1016906.25,16,4.84375
7/17/15,1035354.167,16,4.989583333
7/18/15,1036843.75,16.19791667,4.979166667
7/19/15,1032729.167,16.48958333,4.927083333
7/20/15,1041562.5,16.8125,4.979166667
7/21/15,1046500,17,4.958333333
7/22/15,1058968.75,17,4.989583333
7/23/15,1056468.75,17,4.96875
7/24/15,1064437.5,16.875,4.989583333
7/25/15,1070552.083,16.95833333,5.010416667
7/26/15,1053781.25,16.98958333,5
7/27/15,1034520.833,16.98958333,4.979166667
7/28/15,1026239.583,16.98958333,4.9375
7/29/15,1055218.75,17,5
7/30/15,1067010.417,16.92708333,4.989583333
7/31/15,1079052.083,16.9375,5
8/1/15,1038020.833,16.96875,4.9375
8/2/15,1028645.833,16.97916667,4.9375
8/3/15,1027604.167,16.77083333,4.927083333
8/4/15,1008520.833,16.01041667,4.927083333
8/5/15,993083.3333,16,4.84375
8/6/15,967135.4167,16,4.583333333
8/7/15,948781.25,16,4.364583333
8/8/15,938572.9167,15.79166667,4.322916667
8/9/15,910114.5833,15.55208333,4.135416667
8/10/15,858635.4167,15,4.010416667
8/11/15,845472.7273,15,3.990909091
8/12/15,798395.8333,15,3.9375
8/13/15,759833.3333,14.52083333,3.614583333
8/14/15,709729.1667,14,3.125
8/15/15,678270.8333,14,3.03125
8/16/15,653406.25,13.67708333,3
8/17/15,625552.0833,13,3
8/18/15,594468.75,12.10416667,3
8/19/15,569968.75,11.77083333,2.96875
8/20/15,526291.6667,11,2.416666667
8/21/15,505791.6667,10.64583333,2.09375
8/22/15,482218.75,10.07291667,2.03125
8/23/15,473437.5,10,2
8/24/15,481187.5,9.6875,2.197916667
8/25/15,469489.5833,9.65625,2.114583333
8/26/15,456302.0833,9.53125,2.052083333
8/27/15,436093.75,9.354166667,2
8/28/15,412041.6667,9.09375,1.989583333
8/29/15,373635.4167,9,1.927083333
8/30/15,361729.1667,9,1.833333333
8/31/15,364156.25,9,1.854166667
9/1/15,361770.8333,9,1.90625
9/2/15,348687.5,8.635416667,1.614583333
9/3/15,347770.8333,8.5625,1.645833333
9/4/15,341927.0833,8.46875,1.583333333
9/5/15,348197.9167,8.375,1.645833333
9/6/15,324125,8.302083333,1.229166667
9/7/15,309343.75,8.385416667,1.083333333
9/8/15,302770.8333,8.354166667,1.052083333
9/9/15,290437.5,8.270833333,1.052083333
9/10/15,293364.5833,8,1.041666667
9/11/15,279458.3333,8,1
9/12/15,294156.25,8,1.010416667
9/13/15,283791.6667,8,1
9/14/15,273291.6667,8,1
9/15/15,273697.9167,8,1
9/16/15,263385.4167,8,1
9/17/15,259072.9167,8.010416667,1
9/18/15,264791.6667,8.145833333,1
9/19/15,272937.5,8.0625,1
9/20/15,264062.5,8.010416667,1
9/21/15,272947.9167,8,1
9/22/15,282937.5,8.322916667,1
9/23/15,271125,8.333333333,1
9/24/15,268083.3333,8.489583333,1.010416667
9/25/15,268864.5833,8.395833333,1
9/26/15,260979.1667,8.34375,1
9/27/15,260041.6667,8.708333333,1
9/28/15,245333.3333,9,1
9/29/15,256208.3333,8.739583333,1
9/30/15,261270.8333,8.322916667,1
10/1/15,272947.9167,8.40625,1.020833333
10/2/15,277843.75,8.302083333,1.072916667
10/3/15,286072.9167,8.052083333,1.041666667
10/4/15,278197.9167,7.708333333,1.010416667
10/5/15,252479.1667,7.65625,1
10/6/15,223901.7857,7.723214286,1
10/7/15,225260.4167,7.927083333,1
10/8/15,220510.4167,8,1
10/9/15,231958.3333,8,1
10/10/15,252479.1667,8.010416667,1
10/11/15,263578.9474,8.010526316,1
10/12/15,266979.1667,8,1
10/13/15,272260.4167,8.020833333,1
10/14/15,269520.8333,8.010416667,1
10/15/15,258333.3333,8,1
10/16/15,254729.1667,7.958333333,1
10/17/15,245656.25,8.041666667,1
10/18/15,249354.1667,8.385416667,1
10/19/15,236677.0833,8.364583333,1
10/20/15,231645.8333,8.416666667,1
10/21/15,221635.4167,8.364583333,1
10/22/15,215468.75,8.427083333,1
10/23/15,211531.25,8,1
10/24/15,205312.5,8.28125,0.989583333
10/25/15,205447.9167,9.104166667,1
10/26/15,257437.5,9.4375,1
10/27/15,277854.1667,9.041666667,1
10/28/15,277010.4167,8.635416667,1.03125
10/29/15,269875,8.395833333,1.072916667
10/30/15,255697.9167,8.34375,1
10/31/15,250614.5833,8.541666667,1
11/1/15,247781.25,8.84375,1
11/2/15,279416.6667,8.427083333,1.03125
11/3/15,270979.1667,8.354166667,1
11/4/15,276677.0833,8.145833333,1
11/5/15,278416.6667,8,1
11/6/15,290958.3333,8,1
11/7/15,286020.8333,8.15625,1.020833333
11/8/15,295666.6667,9.135416667,1.03125
11/9/15,333989.5833,9.041666667,1.427083333
11/10/15,342322.9167,8.739583333,1.5625
11/11/15,346447.9167,8.604166667,1.604166667
11/12/15,353291.6667,8.5,1.666666667
11/13/15,337760.4167,8.78125,1.489583333
11/14/15,319614.5833,9,1.208333333
11/15/15,323906.25,8.59375,1.34375
11/16/15,313343.75,8.791666667,1.1875
11/17/15,307593.75,9.072916667,1.052083333
11/18/15,353645.8333,9.40625,1.697916667
11/19/15,352666.6667,9,1.65625
11/20/15,358354.1667,9.010416667,1.84375
11/21/15,392177.0833,9.072916667,1.96875
11/22/15,431729.1667,9.864583333,2
11/23/15,434406.25,9.604166667,2
11/24/15,456125,9.520833333,2.020833333
11/25/15,470770.8333,10.09375,2.020833333
11/26/15,497291.6667,10.38541667,2.177083333
11/27/15,510812.5,10.42708333,2.260416667
11/28/15,533500,10.44791667,2.666666667
11/29/15,545656.25,10.47916667,2.854166667
11/30/15,545031.25,10.70833333,2.8125
12/1/15,550729.1667,10.97916667,2.947916667
12/2/15,592312.5,11,2.979166667
12/3/15,598677.0833,11,2.989583333
12/4/15,623625,11.02083333,3
12/5/15,652947.9167,11.90625,3
12/6/15,665229.1667,12,3.041666667
12/7/15,710677.0833,12.29166667,3.322916667
12/8/15,725324.5614,12.99122807,3.456140351
12/9/15,742114.5833,13.15625,3.6875
12/10/15,759645.8333,13.52083333,3.770833333
12/11/15,779979.1667,14,3.947916667
12/12/15,792125,14,3.96875
12/13/15,799041.6667,14.52083333,4
12/14/15,872302.0833,14.51041667,4.03125
12/15/15,857229.1667,14.70833333,4
12/16/15,865166.6667,14.96875,4
12/17/15,902041.6667,14.96875,4.104166667
12/18/15,890416.6667,14.48958333,4.072916667
12/19/15,847687.5,14.29166667,4
12/20/15,844604.1667,14.27083333,4.020833333
12/21/15,811291.6667,14.55208333,3.989583333
12/22/15,796354.1667,14.71875,3.927083333
12/23/15,774083.3333,14.98958333,3.760416667
12/24/15,774250,14.52083333,3.78125
12/25/15,765895.8333,14.36458333,3.75
12/26/15,761260.4167,14.45833333,3.677083333
12/27/15,760135.4167,14.66666667,3.583333333
12/28/15,827781.25,14.64583333,3.8125
12/29/15,829906.25,14.79166667,4
12/30/15,859218.75,15,4
12/31/15,883218.75,15,4.020833333
1/1/16,913968.75,15,4.114583333
1/2/16,936895.8333,15,4.375
1/3/16,979125,15,4.864583333
1/4/16,1017166.667,15.16666667,4.96875
1/5/16,992721.7391,15.91304348,4.869565217
1/6/16,984895.8333,16,4.770833333
1/7/16,1035645.833,16.21875,4.958333333
1/8/16,1075260.417,16.69791667,5.0625
1/9/16,1144421.053,17,5.421052632
1/11/16,1141208.333,17,5.260416667
1/12/16,1195897.436,17,5.606837607
1/13/16,1172291.667,17,5.510416667
1/15/16,1227291.667,17.34375,5.708333333
1/16/16,1207083.333,17,5.6875
1/17/16,1268958.333,17,5.864583333
1/18/16,1205104.167,17,5.59375
1/20/16,1159270.833,17,5.270833333
1/21/16,1200312.5,17,5.604166667
1/23/16,1285937.5,17,6.03125
1/24/16,1161250,17,5.333333333
1/25/16,1136354.167,17,5.09375
1/26/16,1165625,17,5.375
1/27/16,1247708.333,17,5.96875
1/28/16,1215416.667,17,5.760416667
1/29/16,1095708.333,16.83333333,5.145833333
1/30/16,1063270.833,16.14583333,5.020833333
1/31/16,1037812.5,16,4.979166667
2/1/16,984000,16,4.822916667
2/2/16,959364.5833,16,4.552083333
2/3/16,1068735.632,15.96551724,5.057471264
2/4/16,1065416.667,15.125,5.020833333
2/5/16,954604.1667,15,4.604166667
2/7/16,889875,14.20833333,4.208333333
2/9/16,895197.9167,13.76041667,4.25
2/10/16,836510.4167,13.46875,4
2/13/16,808802.0833,13.95833333,3.989583333
2/14/16,765552.0833,14,3.802083333
2/15/16,799802.0833,14,3.989583333
2/16/16,803875,14,4
2/17/16,852989.5833,14,4.010416667
2/18/16,804885.4167,14.0625,3.958333333
2/24/16,772614.5833,13.44791667,3.833333333
2/25/16,700010.4167,13,3.15625
2/26/16,690947.9167,13,3.145833333
2/27/16,677385.4167,13,3.03125
2/28/16,670781.25,13,3.020833333
2/29/16,691156.25,13,3.020833333
3/1/16,712093.75,13.38541667,3.135416667
3/2/16,723833.3333,13.35416667,3.3125
3/3/16,732291.6667,13.66666667,3.416666667
3/4/16,742697.9167,13.77083333,3.614583333
3/5/16,749958.3333,13.98958333,3.635416667
3/6/16,756562.5,14,3.677083333
3/7/16,748302.0833,14,3.552083333
3/9/16,730572.9167,15,3.125
3/10/16,755552.0833,15,3.416666667
3/11/16,820875,15,3.916666667
3/12/16,866052.0833,15.375,4.020833333
3/13/16,898750,15.15625,4.072916667
3/14/16,935416.6667,15.36458333,4.364583333
3/15/16,937885.4167,15.48958333,4.25
3/16/16,966125,15.91666667,4.552083333
3/17/16,964322.9167,16,4.59375
3/18/16,976968.75,16.02083333,4.614583333
3/19/16,1066864.583,16.0625,4.979166667
3/20/16,1123218.75,16,5.208333333
3/21/16,1077187.5,16,5
3/22/16,1023406.25,16,4.989583333
3/23/16,1016166.667,16,4.958333333
3/24/16,1032052.083,16,4.96875
3/25/16,1068677.083,16,5.041666667
3/26/16,998083.3333,16.02083333,4.739583333
3/27/16,991000,16.26041667,4.739583333
3/28/16,1001333.333,16,4.802083333
3/29/16,964635.4167,16,4.520833333
3/30/16,943093.75,16,4.25
3/31/16,936031.25,16,4.208333333
4/1/16,965979.1667,16,4.604166667
4/2/16,1011760.417,15.71875,4.958333333
4/3/16,930354.1667,15,4.3125
4/4/16,906604.1667,15,4.1875
4/5/16,869333.3333,14.98888889,4.055555556
4/6/16,852395.8333,14.72916667,4
4/7/16,841520.8333,14.45833333,4
4/8/16,860708.3333,14.29166667,4
4/9/16,801979.1667,14.19791667,3.958333333
4/10/16,786031.25,14.26041667,3.822916667
4/11/16,792145.8333,14.4375,3.895833333
4/12/16,823968.75,14.28125,3.989583333
4/13/16,821322.9167,14.47916667,3.989583333
4/14/16,791000,14.44791667,3.864583333
4/15/16,764656.25,14.70833333,3.5625
4/16/16,744552.0833,14.94791667,3.354166667
4/17/16,717041.6667,15,3.072916667
4/18/16,715031.25,14.73958333,3.145833333
4/20/16,701354.1667,14,3.03125
4/21/16,704281.25,14,3.020833333
4/22/16,721197.9167,14,3.1875
4/23/16,711052.0833,14,3.083333333
4/24/16,714135.4167,14,3.145833333
4/25/16,707583.3333,14,3.072916667
4/26/16,702312.5,14,3.072916667
4/27/16,707718.75,14,3.083333333
4/28/16,711052.0833,14,3.052083333
4/29/16,687760.4167,13.98958333,3.03125
4/30/16,675291.6667,14,3
5/1/16,681052.0833,13.91666667,3.010416667
5/2/16,665979.1667,13.47916667,3
5/4/16,659562.5,13,3
5/5/16,668937.5,13,3
5/6/16,667604.1667,13,3
5/7/16,668260.4167,13.04166667,3
5/8/16,688166.6667,13.35416667,3.0625
5/9/16,696510.4167,13.75,3.041666667
5/10/16,717468.75,13.86458333,3.229166667
5/11/16,728500,14,3.3125
5/12/16,746250,14,3.583333333
5/13/16,762052.0833,14,3.739583333
5/14/16,762239.5833,14,3.635416667
5/15/16,759020.8333,14.16666667,3.666666667
5/16/16,751583.3333,14.64583333,3.5625
5/17/16,768395.8333,14.96875,3.760416667
5/18/16,802468.75,14.63541667,3.979166667
5/19/16,777760.4167,14.44791667,3.739583333
5/20/16,774958.3333,14.65625,3.875
5/21/16,786343.75,14.08333333,3.958333333
5/22/16,764729.1667,14.26041667,3.71875
5/23/16,764708.3333,14.20833333,3.677083333
5/25/16,758031.25,14.03125,3.604166667
5/26/16,751333.3333,14,3.5625
5/27/16,724395.8333,14,3.302083333
5/28/16,725104.1667,14,3.270833333
5/29/16,712864.5833,14,3.072916667
5/30/16,696500,14,3.020833333
5/31/16,694510.4167,14,3
6/1/16,687270.8333,13.88541667,3
6/2/16,680385.4167,13.72916667,3
6/3/16,676031.25,13.70833333,3.020833333
6/4/16,680145.8333,13.78125,3.041666667
6/5/16,676635.4167,13.80208333,3.020833333
6/6/16,683562.5,13.82291667,3.010416667
6/7/16,677304.3478,14,3
6/11/16,668333.3333,13,3
6/12/16,658052.0833,13,3
6/13/16,644104.1667,13,3
6/15/16,619343.75,12.625,3
6/16/16,603000,12,3
